Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
fruits3,Mask_Tomer_Small_Fruits,1,"Learning Rate: 0.00967210267301442
Activation:  relu
Optimizer: adam",0.8397435897435898,0.8630208333333333,0.052314814814814814,0.8913793103448276,0.9943107439335888,0.9843385012504412,3.471560001373291,0.057711124420166016
fruits3,Mask_Tomer_Small_Fruits,2,"Learning Rate: 0.009808613262853332
Activation:  elu
Optimizer: adam",1.0,1.0,0.0,1.0,1.0,1.0,2.404142141342163,0.21256518363952637
fruits3,Mask_Tomer_Small_Fruits,3,"Learning Rate: 0.018066707506319314
Activation:  elu
Optimizer: adam",0.9743589743589743,0.9744932432432432,0.008302521008403362,0.9729567307692308,0.9994889847831024,0.998599997417565,2.4341959953308105,0.07699942588806152
fruits3,Mask_Tomer_Small_Fruits,4,"Learning Rate: 0.0036606120005968907
Activation:  elu
Optimizer: RMSprop",0.9358974358974359,0.9441964285714286,0.020485665382969618,0.9398496240601504,0.9950110414514566,0.9833395198188983,2.6851649284362793,0.05522513389587402
fruits3,Mask_Tomer_Small_Fruits,5,"Learning Rate: 0.006689927693223741
Activation:  elu
Optimizer: adam",0.9935897435897436,0.9935897435897436,0.0023148148148148147,0.9948979591836735,0.9993533813645993,0.9983475889733017,2.7692923545837402,0.058705806732177734
fruits3,Mask_Tomer_Small_Fruits,6,"Learning Rate: 0.005960448174403279
Activation:  elu
Optimizer: adam",0.9807692307692307,0.9828224101479915,0.006490894463541286,0.9816919191919192,0.9998970981683474,0.9997386657270378,2.601686477661133,0.09496545791625977
fruits3,Mask_Tomer_Small_Fruits,7,"Learning Rate: 0.004052821406666006
Activation:  relu
Optimizer: adam",0.8589743589743589,0.8672115187538431,0.04700854700854701,0.9098360655737705,0.9904300770449057,0.9807625918427894,2.8186960220336914,0.12797760963439941
fruits3,Mask_Tomer_Small_Fruits,8,"Learning Rate: 0.012327273635996505
Activation:  elu
Optimizer: adam",1.0,1.0,0.0,1.0,1.0,1.0,3.0716583728790283,0.20196270942687988
fruits3,Mask_Tomer_Small_Fruits,9,"Learning Rate: 0.018992832335441773
Activation:  elu
Optimizer: adam",0.9743589743589743,0.9690476190476192,0.008333333333333333,0.975,0.9989161091433819,0.9968729889400958,2.26100754737854,0.05997037887573242
fruits3,Mask_Tomer_Small_Fruits,10,"Learning Rate: 0.0035714987411122794
Activation:  elu
Optimizer: adam",0.9743589743589743,0.975,0.008738244514106583,0.9772389905987136,0.9999461206896552,0.9998456554878048,2.3525824546813965,0.13222360610961914
