Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
cifar_8,Mask,1,"Learning Rate: 0.005087478249345775
Activation:  elu
Optimizer: adam",0.4791666666666667,0.5581385281385282,0.12503858625809844,0.5245454545454545,0.7565602060724013,0.4081471090516615,4.6103196144104,0.053975820541381836
cifar_8,Mask,2,"Learning Rate: 0.011196818845955282
Activation:  elu
Optimizer: adam",0.6041666666666666,0.6586691086691087,0.09856636588343906,0.6207514707514707,0.8326403406891212,0.6378045812069864,4.986170053482056,0.041090965270996094
cifar_8,Mask,3,"Learning Rate: 0.0033128034660937526
Activation:  elu
Optimizer: adam",0.5416666666666666,0.538481240981241,0.11303722294221444,0.515042735042735,0.8153198967768859,0.5070588941078829,4.852294445037842,0.03991389274597168
cifar_8,Mask,4,"Learning Rate: 0.0019442318196439775
Activation:  relu
Optimizer: RMSprop",0.5833333333333334,0.6124242424242424,0.10949366263319753,0.6213986013986014,0.8184915843636773,0.6605443483024953,4.937379598617554,0.043529510498046875
cifar_8,Mask,5,"Learning Rate: 0.010424943199179224
Activation:  elu
Optimizer: adam",0.4791666666666667,0.515897435897436,0.12421438210911898,0.4923160173160174,0.8652950752950753,0.6111406293110079,4.55240535736084,0.05399942398071289
cifar_8,Mask,6,"Learning Rate: 0.008551382493978377
Activation:  elu
Optimizer: RMSprop",0.5,0.5014219114219114,0.12029774789500189,0.5824494949494949,0.8218502655173137,0.5923949236642756,5.143004655838013,0.06045126914978027
cifar_8,Mask,7,"Learning Rate: 0.004827012819746969
Activation:  elu
Optimizer: adam",0.4791666666666667,0.4546231546231546,0.12998910998910998,0.44380952380952376,0.764152204152204,0.5466261235159262,5.43989896774292,0.0412745475769043
cifar_8,Mask,8,"Learning Rate: 0.0020387756048530687
Activation:  elu
Optimizer: adam",0.4375,0.46216450216450217,0.1416023882931367,0.45,0.7488360460889343,0.4520825178258976,5.164960622787476,0.03720688819885254
cifar_8,Mask,9,"Learning Rate: 0.0012391052639729582
Activation:  elu
Optimizer: RMSprop",0.4791666666666667,0.5122222222222221,0.13172226929876868,0.48256854256854254,0.8080955444664134,0.5478999200519737,4.508316993713379,0.04912710189819336
cifar_8,Mask,10,"Learning Rate: 0.004748344027503812
Activation:  elu
Optimizer: adam",0.7083333333333334,0.707008547008547,0.07285907075380758,0.6856410256410256,0.879942645074224,0.7268624137761479,5.492347955703735,0.04000234603881836
