Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
fruits1,Mask_Tomer_Small_Fruits,1,"Learning Rate: 0.008081079316794349
Activation:  relu
Optimizer: adam",0.8214285714285714,0.8243808268198511,0.04410701187633628,0.857627782295714,0.9810584995298124,0.9324033485810655,3.0394716262817383,0.23824691772460938
fruits1,Mask_Tomer_Small_Fruits,2,"Learning Rate: 0.001263609063124049
Activation:  elu
Optimizer: RMSprop",0.6938775510204082,0.6774041811846689,0.07726220016542598,0.7941891891891892,0.9537796390735522,0.8599966589078264,2.7022829055786133,0.0992896556854248
fruits1,Mask_Tomer_Small_Fruits,3,"Learning Rate: 0.0016280633696539007
Activation:  elu
Optimizer: RMSprop",0.7602040816326531,0.7441860465116279,0.058315177923021065,0.6654545454545454,0.9741532468134615,0.9132087810967591,3.1223576068878174,0.06866312026977539
fruits1,Mask_Tomer_Small_Fruits,4,"Learning Rate: 0.0026109895333549927
Activation:  elu
Optimizer: adam",0.8520408163265306,0.8373737373737373,0.03780271230222797,0.8987064676616916,0.9899115672384158,0.9688818855363859,2.173464059829712,0.08379364013671875
fruits1,Mask_Tomer_Small_Fruits,5,"Learning Rate: 0.007442901362373708
Activation:  elu
Optimizer: adam",0.9489795918367347,0.9497402597402598,0.012863680941484146,0.9544575725026853,0.998619617823606,0.9950876015930952,2.1575379371643066,0.16074395179748535
fruits1,Mask_Tomer_Small_Fruits,6,"Learning Rate: 0.0027684043908920734
Activation:  elu
Optimizer: RMSprop",0.8316326530612245,0.8099433983684458,0.042049590536851686,0.8622017886959903,0.9538593704026723,0.8608580081971923,3.399876356124878,0.12418103218078613
fruits1,Mask_Tomer_Small_Fruits,7,"Learning Rate: 0.010986716318484687
Activation:  elu
Optimizer: adam",0.9285714285714286,0.9394418604651162,0.017527644825878857,0.9329787234042553,0.9971003809853661,0.9896940594009781,2.3016109466552734,0.14589500427246094
fruits1,Mask_Tomer_Small_Fruits,8,"Learning Rate: 0.003841849418061996
Activation:  relu
Optimizer: adam",0.6683673469387755,0.6935292131036812,0.08142325649255909,0.6885526315789473,0.9389081785323157,0.8139652420378971,2.987675905227661,0.0626978874206543
fruits1,Mask_Tomer_Small_Fruits,9,"Learning Rate: 0.006427139450477873
Activation:  elu
Optimizer: adam",0.9387755102040817,0.9414673046251995,0.015571346603698638,0.944335414808207,0.9923137683644072,0.9762125464636332,2.7341012954711914,0.07381081581115723
fruits1,Mask_Tomer_Small_Fruits,10,"Learning Rate: 0.007889381636181813
Activation:  elu
Optimizer: adam",0.9642857142857143,0.9621621621621621,0.008991869918699187,0.9668571428571429,0.997863106187031,0.9908905551932602,2.216740846633911,0.06552815437316895
