Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
cifar_9,Mask_VGG_Improved_Tomer,1,"Learning Rate: 0.0016488392380621067
Activation:  elu
Optimizer: adam",0.5833333333333334,0.5687012987012986,0.1037550188769701,0.5985714285714285,0.8642621684085098,0.7153108158835358,25.682740926742554,0.2067737579345703
cifar_9,Mask_VGG_Improved_Tomer,2,"Learning Rate: 0.0022306472077379506
Activation:  relu
Optimizer: adam",0.75,0.7203296703296702,0.0640054796152357,0.75,0.9145654029800371,0.7517889813955604,51.27797555923462,0.20886635780334473
cifar_9,Mask_VGG_Improved_Tomer,3,"Learning Rate: 0.022209461037303493
Activation:  elu
Optimizer: sgd",0.4375,0.37810245310245305,0.1404061611024175,0.365,0.6785758831449771,0.46331439834647103,66.3013699054718,0.21217894554138184
cifar_9,Mask_VGG_Improved_Tomer,4,"Learning Rate: 0.0016718079011258115
Activation:  elu
Optimizer: adam",0.625,0.6276767676767678,0.09266883650604582,0.6338461538461538,0.8903895079621824,0.7618567832223551,57.4794716835022,0.2359774112701416
cifar_9,Mask_VGG_Improved_Tomer,5,"Learning Rate: 0.015989950475467314
Activation:  elu
Optimizer: adam",0.08333333333333333,0.22222222222222224,0.22110661268556003,0.058333333333333334,0.3411181800655485,0.20611942070275405,97.91146850585938,0.5827362537384033
cifar_9,Mask_VGG_Improved_Tomer,6,"Learning Rate: 0.001
Activation:  relu
Optimizer: adam",0.6458333333333334,0.7079953379953381,0.0883188484332649,0.627979797979798,0.8927997835606531,0.7312423483504735,45.975624084472656,0.21160078048706055
cifar_9,Mask_VGG_Improved_Tomer,7,"Learning Rate: 0.0010226164832010164
Activation:  elu
Optimizer: adam",0.6458333333333334,0.627039627039627,0.08938718938718937,0.6414939309056956,0.8838988138988141,0.6564307029530183,29.655309200286865,0.45786046981811523
cifar_9,Mask_VGG_Improved_Tomer,8,"Learning Rate: 0.005231607005485192
Activation:  elu
Optimizer: adam",0.5,0.5187878787878788,0.12484776161821869,0.4846320346320347,0.8055004976809915,0.586797833524715,44.66032958030701,0.22255682945251465
cifar_9,Mask_VGG_Improved_Tomer,9,"Learning Rate: 0.021391412787491224
Activation:  elu
Optimizer: RMSprop",0.5,0.4155555555555555,0.1326135852451642,0.4728739002932551,0.6980273619349507,0.4175722020388258,55.27086114883423,0.21077227592468262
cifar_9,Mask_VGG_Improved_Tomer,10,"Learning Rate: 0.0012445298803265242
Activation:  relu
Optimizer: sgd",0.1875,0.21000000000000002,0.19630904183535763,0.1454968944099379,0.3864947625473941,0.21684599765508783,65.5279974937439,0.2974715232849121
