Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
cifar_8,Mask_VGG_Improved_Tomer,1,"Learning Rate: 0.00464121296293234
Activation:  relu
Optimizer: RMSprop",0.3333333333333333,0.40783549783549783,0.16756343927075634,0.3889510489510489,0.7341509144557925,0.460092265359717,32.4610161781311,0.27546119689941406
cifar_8,Mask_VGG_Improved_Tomer,2,"Learning Rate: 0.026678904971840375
Activation:  relu
Optimizer: sgd",0.3125,0.3595238095238095,0.16753655558533606,0.19333333333333333,0.5789510060851525,0.37308885239220785,67.59647989273071,0.21727609634399414
cifar_8,Mask_VGG_Improved_Tomer,3,"Learning Rate: 0.0016511790387694345
Activation:  elu
Optimizer: adam",0.7083333333333334,0.7386544011544011,0.07199339949269047,0.7142857142857143,0.9202551722146783,0.76245454751813,24.536914348602295,0.22216343879699707
cifar_8,Mask_VGG_Improved_Tomer,4,"Learning Rate: 0.003052665811636926
Activation:  relu
Optimizer: adam",0.6666666666666666,0.7035353535353536,0.08247569003382957,0.6668686868686868,0.8727404718102392,0.6504054744343468,45.43879961967468,0.26367831230163574
cifar_8,Mask_VGG_Improved_Tomer,5,"Learning Rate: 0.002269908478370689
Activation:  elu
Optimizer: adam",0.75,0.7856410256410256,0.06500867553499132,0.7911111111111111,0.9240723603881499,0.8227494146660387,41.24499988555908,0.21870732307434082
cifar_8,Mask_VGG_Improved_Tomer,6,"Learning Rate: 0.001411753405210195
Activation:  elu
Optimizer: adam",0.6666666666666666,0.644988344988345,0.08109135942087886,0.6252747252747252,0.9114452149578008,0.7718828609488849,52.90062212944031,0.23718476295471191
cifar_8,Mask_VGG_Improved_Tomer,7,"Learning Rate: 0.0034012436569904737
Activation:  elu
Optimizer: adam",0.75,0.7864801864801864,0.06175824175824176,0.7879870129870129,0.9164235164235166,0.7981950248679486,56.565073013305664,0.20686888694763184
cifar_8,Mask_VGG_Improved_Tomer,8,"Learning Rate: 0.022710306171477224
Activation:  relu
Optimizer: sgd",0.1875,0.21333333333333332,0.19795019231983735,0.11341991341991342,0.637697800197427,0.3669915671433983,66.83900284767151,0.22750449180603027
cifar_8,Mask_VGG_Improved_Tomer,9,"Learning Rate: 0.002400807040885648
Activation:  elu
Optimizer: adam",0.625,0.6488888888888888,0.09403853999937231,0.6303785103785103,0.9020355985870061,0.6731578297200206,31.38658356666565,0.24522662162780762
cifar_8,Mask_VGG_Improved_Tomer,10,"Learning Rate: 0.0023940079541904086
Activation:  elu
Optimizer: adam",0.7916666666666666,0.7951709401709401,0.05351166377482167,0.7983333333333333,0.9395352296339139,0.8385846376040789,38.09969735145569,0.20515727996826172
